,DATE,RICE,WHEAT,RAW_OIL,REFINED_HYDROCARBONE,PEANUT_PRODUCTS_QTE,PEANUT_PRODUCTS_VALUE,PECHE,PRINCIPAL,INTERETS,IMPOT_REVENU_ET_SOCIETE,IMPOT_EMPLOYEUR_CFCE,TAXE_BIENS_SERVICES,TAXE_COMMERCE_EXTERIEUR,IMPOT_SUR_PROPRIETE_AUTRES_IMP,FOND_SEC_PP_FSIP,RECETTES_NON_FISCALES,MASSE_SALARIALE,FRAIS_HOSPITALISATION,EFFECTIF,AERIEN_MVTS_AERONEFS,AERIEN_PASSAGERS_DEPARTS,AERIEN_PASSAGERS_ARRIVEES,AERIEN_PASSAGERS_TRANSIT,AERIEN_FRET_DEPARTS,AERIEN_FRET_ARRIVEES,MARIT_EMBRQMT_MARCHNDIS_DIV,MARIT_EMBRQMT_PHOSPAHTES,MARIT_EMBARQMT_PRODUIS_MER,MARIT_DEBARQMT_MARCHDIS_DIV,MARIT_DEBARQMT_PETROLE_BRUT,MARIT_DEBARQMT_HYDROCARB_RAFF,MARIT_PDUIT_MER_DEBARQUEMENT,MARIT_PDUIT_MER_TRANSBORDEMENT,RECETTES_FISCALES,RECETTES_BUDGETAIRES,RECETTES_BUDGETAIRES_DIFF,Année,Mois,Trimestre,RECETTES_BUDGETAIRES_lag_1,RECETTES_BUDGETAIRES_lag_2,RECETTES_BUDGETAIRES_lag_3,RECETTES_BUDGETAIRES_lag_6,RECETTES_BUDGETAIRES_lag_12,RECETTES_BUDGETAIRES_ma_3,RECETTES_BUDGETAIRES_ma_6,RECETTES_BUDGETAIRES_ma_12,Mois_sin,Mois_cos,Trimestre_sin,Trimestre_cos
80,2012-09-01,64.521261,42.022313,0.361616,106.295026,0.95025,0.258240956,22.235,53.3,31.5,21.3,1.2,51.1,14.7,3.5,0.0,0.9,39.436426449,0.734811942,95271.0,2623.0,71401.0,60838.0,11371.0,1056.923,833.105,216.899,31.1,22.235,566.0473579999999,0.361616,106.295026,4.202,16.422,91.8,92.7,-16.959999999999994,2012,9,3,109.66,128.06,168.0,102.2,125.7,110.14,124.43666666666667,119.22666666666667,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
81,2012-10-01,76.743907,50.351575,127.675829,52.888856,0.2542,0.164206514,12.713,84.0,52.0,21.6,1.2,53.5,17.9,3.5,0.2,1.4,41.057726782,0.67672527,95570.0,2876.0,61708.0,75961.0,9969.0,941.335,875.296,265.979,37.79,12.713,579.479315,127.675829,52.888856,1.702,11.337,97.9,99.3,6.599999999999994,2012,10,4,92.7,109.66,128.06,117.8,104.70000000000002,100.55333333333333,121.35333333333331,118.77666666666666,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
82,2012-11-01,77.927059,19.636205,0.080394,79.195442,3.455,2.103104494,11.607,84.0,52.0,23.1,1.3,65.4,16.9,3.6,1.5,2.0,38.24885873,0.581357222,95685.0,2631.0,74527.0,81574.0,11159.0,1030.389,939.003,192.26,32.7,11.607,679.8121639999999,0.080394,79.195442,1.391,7.829,111.8,113.8,14.5,2012,11,4,99.3,92.7,109.66,130.4,107.6,101.93333333333334,118.58666666666666,119.29333333333334,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
83,2012-12-01,65.071835,54.96602,127.767633,111.365321,4.26204,1.178240291,7.859,84.0,52.0,33.5,1.3,64.7,14.9,3.5,2.5,0.7,37.564913758,0.744905707,95779.0,2803.0,74078.0,94857.0,13598.0,1243.713,950.644,147.39,37.076,7.859,462.289046,127.767633,111.365321,4.171,3.063,120.4,121.1,7.299999999999997,2012,12,4,113.8,99.3,92.7,168.0,155.6,111.39999999999999,110.77,116.41833333333334,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
84,2013-01-01,62.212058,33.21568,0.027426,75.995202,8.663482,2.68035838,11.346,13.0,15.9,26.2,1.6,53.5,15.8,3.0,0.7,1.0,37.997817275,0.781513885,94655.0,3070.0,74098.0,69103.0,12821.0,1267.396,1117.977,223.646,0.0,11.346,598.4633719999999,0.027426,75.995202,4.842,2.772,100.8,101.8,-19.299999999999997,2013,1,1,121.1,113.8,99.3,128.06,93.9,112.23333333333333,106.39333333333333,117.07666666666667,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
85,2013-02-01,87.745073,19.50884,128.828138,45.125919,10.671773,5.364857225,11.383,13.0,15.9,46.5,1.5,47.4,15.0,3.5,0.0,0.7,38.197621595,0.837383575,95082.0,3154.0,74282.0,69269.0,12823.0,1237.886,911.344,383.132,114.104,11.383,312.526943,128.828138,45.125919,4.184,2.634,113.9,114.6,12.799999999999997,2013,2,1,101.8,121.1,113.8,109.66,120.1,112.5,107.21666666666668,116.61833333333333,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
86,2013-03-01,93.369208,54.79665,0.708715,44.349279,8.148768,4.848197589,11.486,13.0,15.9,23.0,1.5,49.5,17.3,3.7,0.8,2.7,36.820421362,0.719247819,95381.0,3084.0,94132.0,76078.0,15851.0,1986.497,1203.337,503.734,29.9,11.486,874.917006,0.708715,44.349279,5.453,2.988,95.8,98.5,-16.099999999999994,2013,3,1,114.6,101.8,121.1,92.7,102.2,104.96666666666665,108.18333333333334,116.30999999999999,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
87,2013-04-01,69.475855,55.16263,127.519811,54.722456,4.537094,3.237239683,14.242,37.7,25.7,24.74,1.4,50.6,17.3,3.4,2.4,1.0,39.347495841,0.692055146,95458.0,3228.0,77154.0,66347.0,14628.0,1449.404,842.969,189.488,18.4,14.242,574.637733,127.519811,54.722456,7.799,3.806,99.84000000000002,100.84000000000002,2.3400000000000176,2013,4,2,98.5,114.6,101.8,99.3,117.8,104.64666666666666,108.44,114.89666666666666,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
88,2013-05-01,67.17734,37.558201,127.605015,38.810783,2.033967,0.543113346,21.334,37.7,25.7,47.4,1.2,57.1,20.4,4.8,1.4,1.4,38.50675165,0.756532557,95946.0,3666.0,71084.0,58732.0,10726.0,988.027,1017.279,252.792,45.264,21.334,600.369202,127.605015,38.810783,7.288,10.515,132.3,133.70000000000002,32.86,2013,5,2,100.84000000000002,98.5,114.6,113.8,130.4,111.01333333333336,111.75666666666666,115.17166666666668,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
89,2013-06-01,79.091857,52.852364,0.391893,64.895095,1.005557,0.688202316,14.384,37.7,25.7,69.8,1.4,60.1,16.4,6.2,0.6,7.7,37.362041013,0.646963791,95949.0,2615.0,65372.0,66926.0,12452.0,1101.683,911.647,226.153,43.234,14.384,799.865797,0.391893,64.895095,5.645,5.478,154.5,162.2,28.49999999999997,2013,6,2,133.70000000000002,100.84000000000002,98.5,121.1,168.0,132.24666666666667,118.60666666666667,114.68833333333335,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
90,2013-07-01,87.290365,22.939123,88.176239,101.658741,4.745757,2.734104025,6.129,44.0,29.2,21.3,1.4,59.8,18.1,3.5,0.4,28.3,40.436619385,0.902399931,96603.0,2703.0,68158.0,72587.0,17039.0,1412.332,1003.749,244.538,32.0,6.129,755.79402,88.176239,101.658741,5.609,12.032,104.5,132.8,-29.399999999999977,2013,7,3,162.2,133.70000000000002,100.84000000000002,101.8,128.06,142.9,123.77333333333335,115.08333333333333,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16
91,2013-08-01,70.262468,56.866562,0.630509,47.363823,8.027634,4.841310041,7.622,44.0,29.2,19.4,1.4,55.8,14.5,4.2,0.9,1.6,38.128046123,0.94208117,97247.0,2403.0,79429.0,68546.0,13018.0,974.658,856.201,272.435,18.58,7.622,1662.506668,0.630509,47.363823,6.004,20.075,96.2,97.8,-35.000000000000014,2013,8,3,132.8,162.2,133.70000000000002,114.6,109.66,130.93333333333334,120.97333333333334,114.09500000000001,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
92,2013-09-01,65.644412,9.76292,128.568738,132.586594,1.71849,1.452507871,12.661,44.0,29.2,18.5,1.3,51.8,19.9,4.0,3.9,14.0,38.960305032,0.52691116,98181.0,2795.0,75463.0,65090.0,11357.0,894.903,1113.261,221.149703,34.854297,12.661,589.658668,128.568738,132.586594,5.507,20.649,99.4,113.4,15.600000000000009,2013,9,3,97.8,132.8,162.2,98.5,92.7,114.66666666666669,123.45666666666666,115.82000000000001,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
93,2013-10-01,64.287828,54.893635,91.044104,32.835337,5.222978,2.225989951,7.977,80.0,55.4,16.9,1.3,50.2,17.1,3.5,4.0,1.1,40.790904751,0.903507328,98167.0,2903.0,61881.0,84835.0,14328.0,852.055,1100.128,176.134,118.93,7.977,665.628559,91.044104,32.835337,2.206,5.729,93.0,94.1,-19.30000000000001,2013,10,4,113.4,97.8,132.8,100.84000000000002,99.3,101.76666666666667,122.33333333333333,115.38666666666667,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
94,2013-11-01,74.788906,62.012384,0.074091,146.194297,0.56386,0.057398487,8.504,80.0,55.4,17.900000000000002,1.2,54.5,18.6,4.5,4.8,1.4,37.25768945,0.828704007,98972.0,3007.0,69830.0,73703.0,19207.0,2057.104,1007.474,283.235,43.5,8.504,763.7096119999999,0.074091,146.194297,4.444,4.476,101.5,102.9,8.800000000000011,2013,11,4,94.1,113.4,97.8,133.70000000000002,113.8,103.46666666666668,117.19999999999999,114.47833333333335,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
95,2013-12-01,81.180794,56.009649,128.674236,80.589094,8.324869,4.789966579,7.864,80.0,55.4,41.2,1.4,72.6,27.6,6.5,2.9,4.3,37.262140024,0.844937642,100797.0,3260.0,69097.0,97433.0,20440.0,1705.153,1009.694,180.139,20.875,7.864,890.3756699999999,128.674236,80.589094,5.19,3.547,152.2,156.5,53.599999999999994,2013,12,4,102.9,94.1,113.4,162.2,121.1,117.83333333333336,116.25,117.42833333333333,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
96,2014-01-01,76.666944,15.15,0.100537,60.286625,1.39504,0.203226622,11.691,15.5,7.6,30.7,1.6,42.749457521,7.38,4.291658216,0.0,1.5,39.89942364,1.07223268,100540.0,3198.0,79774.0,80177.0,23756.0,1516.586,990.408,307.081,47.97,11.691,724.517838,0.100537,60.286625,5.456,4.567,86.72111573699999,88.22111573699999,-68.27888426300001,2014,1,1,156.5,102.9,94.1,132.8,101.8,115.87370524566667,108.82018595616667,116.29675964475,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
97,2014-02-01,58.950313,46.968375,132.464286,61.706099,1.159076,0.753255893,9.637,15.5,7.6,42.0,1.6,55.09111136600001,16.7,4.581382968,2.4,1.7,37.633686167,0.565454991,101052.0,2954.0,67584.0,70737.0,18895.0,1364.143,953.89,214.257,74.53,9.637,615.882615,132.464286,61.706099,4.983,3.839,122.372494334,124.072494334,35.85137859700001,2014,2,1,88.22111573699999,156.5,102.9,97.8,114.6,122.93120335700002,113.19893501183333,117.08613417258334,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
98,2014-03-01,76.367167,64.40162,0.12867,40.912213,0.1693,0.09463621,10.212,15.5,7.6,30.5,1.5,51.455752177,16.67,4.232051811,0.0,1.0,38.417814444,1.234151254,102315.0,2860.0,91157.0,73720.0,18622.0,1916.816,1155.309,258.166,21.5,10.212,622.499117,0.12867,40.912213,6.197,5.686,104.357803988,105.357803988,-18.714690345999998,2014,3,1,124.072494334,88.22111573699999,156.5,113.4,98.5,105.88380468633335,111.85856900983333,117.65761783825,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
99,2014-04-01,75.849265,47.445882,128.607652,102.177586,3.114449,0.731193495,16.328,39.2,31.7,26.2,1.5,66.794148286,19.08,5.165381468,8.7,1.5,40.574363251,0.577271851,103633.0,3163.0,78558.0,69640.0,14100.0,1550.999,1230.455,337.416,15.45,16.328,872.5797620000001,128.607652,102.177586,7.674,9.78,127.439529754,128.93952975399998,23.581725765999977,2014,4,2,105.357803988,124.072494334,88.22111573699999,94.1,100.84000000000002,119.45660935866668,117.66515730216666,119.99924531774998,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
100,2014-05-01,77.63095,28.514475,0.0,111.855026,3.7523,1.41921259,24.327,39.2,31.7,54.6,1.4,56.359527073,17.88,3.5223528,13.9,16.0,38.583067118,1.229341272,103488.0,3025.0,74747.0,63816.0,12463.0,1243.469,1152.972,355.357,25.96,24.327,756.3799740000001,0.0,111.855026,7.381,9.91,147.661879873,163.661879873,34.722350119000026,2014,5,2,128.93952975399998,105.357803988,124.072494334,102.9,133.70000000000002,132.65307120500003,127.792137281,122.49606864049998,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
101,2014-06-01,83.673371,61.065964,0.259365,96.366804,3.488128,1.413135298,24.327,39.2,31.7,70.2,1.6,58.125696604000005,17.81,5.305285403,3.9,1.5,38.920156861,1.122685051,98808.0,2904.0,68560.0,68359.0,14183.0,1346.622,1253.293,219.675,21.2,24.327,810.504831,0.259365,96.366804,7.056,8.292,156.940982007,158.440982007,-5.220897866000001,2014,6,2,163.661879873,128.93952975399998,105.357803988,156.5,162.2,150.347463878,128.11563428216667,122.18281714108332,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
102,2014-07-01,89.08115,38.674526,0.0,118.671967,6.04238,3.863344285,17.109,49.4,38.9,24.3,1.32,73.918077009,22.09,3.722714448000001,2.2,25.800000000000004,40.527117948,0.586402052,99521.0,3511.0,63295.0,71849.0,15822.0,1605.918,1196.945,207.51,46.8,17.109,748.117033,0.0,118.671967,6.942,18.726,127.55079145700002,153.350791457,-5.090190549999988,2014,7,3,158.440982007,163.661879873,128.93952975399998,88.22111573699999,132.8,158.48455111233338,138.9705802355,123.89538309583332,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16
103,2014-08-01,80.260192,43.0181,0.0,88.956743,7.678159,3.331705123,31.6,49.4,38.9,24.3,1.5,55.057442561,16.93,5.555499901,3.7,0.7,40.831345283,1.657179599,99547.0,3209.0,81457.0,68464.0,12688.0,1330.542,1195.348,157.78,29.22,31.6,1070.601257,0.0,88.956743,7.17,14.181,107.042942462,107.74294246200002,-45.607848995,2014,8,3,153.350791457,158.440982007,163.661879873,124.072494334,97.8,139.8449053086667,136.24898825683334,124.72396163433332,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
104,2014-09-01,87.304648,75.454775,128.074454,130.29127,9.403671,4.424756229,8.321,49.4,38.9,20.4,1.4,55.87425352500001,21.0,4.440346797,1.3,11.6,42.283871876,0.71476197,101622.0,2420.0,66695.0,57050.0,10881.0,1149.026,877.212,200.715,14.48,8.321,626.830276,128.074454,130.29127,5.492,12.295,104.414600322,116.014600322,8.27165785999999,2014,9,3,107.74294246200002,153.350791457,158.440982007,105.357803988,113.4,125.70277808033337,138.02512097916667,124.94184499449999,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
105,2014-10-01,84.102871,25.000002,134.284951,53.418092,4.623798,2.87711821,8.195,65.2,62.7,20.8,1.6,61.18000000000001,21.73,4.2,12.8,7.800000000000001,39.552359396,1.153197787,101949.0,2922.0,58865.0,75950.0,11855.0,921.855,1204.318,417.275,33.85,8.195,809.495957,134.284951,53.418092,4.248,11.115,122.31,130.11,14.095399678000007,2014,10,4,116.014600322,107.74294246200002,153.350791457,128.93952975399998,94.1,117.9558475946667,138.22019935350002,127.94267832783333,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
106,2014-11-01,81.22453,38.399995,0.84629,86.530198,4.151388,2.173236147,9.192,65.2,62.7,21.8,0.4,60.75000000000001,18.67,4.5,2.4,1.1,41.739884229,1.135108172,102987.0,3241.0,61267.0,68216.0,16616.0,1302.419,1197.024,234.393,31.9,9.192,570.499512,0.84629,86.530198,3.675,7.533,108.52,109.62,-20.49000000000001,2014,11,4,130.11,116.014600322,107.74294246200002,163.661879873,102.9,118.5815334406667,129.2132193746667,128.50267832783334,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
107,2014-12-01,88.218161,61.13215,128.78817,155.791561,16.144999,7.815520535,8.512,65.2,62.7,35.4,1.5,91.1,25.2,6.9,11.3,20.3,41.74487021836903,1.157344014464999,103360.0,3383.0,64586.0,87624.0,20843.0,2195.999,1326.23,258.16,17.3,8.512,759.5942689999999,128.78817,155.791561,5.945,4.15,171.4,191.7,82.07999999999998,2014,12,4,109.62,130.11,116.014600322,158.440982007,156.5,143.81000000000003,134.75638904016668,131.43601166116665,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
108,2015-01-01,66.390892,49.679664,0.802794,111.409023,15.18792,6.312762835,13.564,31.4,20.3,33.3,1.7,44.2,11.6,5.9,2.3,9.6,48.652616988,2.23728849,103162.0,2916.0,77160.0,71070.0,19480.0,1925.505,1404.37,396.962,37.78,13.564,685.313183,0.802794,111.409023,5.919,4.678,99.0,108.6,-83.1,2015,1,1,191.7,109.62,130.11,153.350791457,88.22111573699999,136.64000000000001,127.29792379733334,133.1342520164167,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
109,2015-02-01,40.227548,18.704454,133.750781,74.207286,15.59764,8.033639649,15.827,31.4,20.3,65.5,1.7,46.9,12.7,5.4,5.0,2.5,42.045438053,1.1106003497,103711.0,3297.0,79419.0,71994.0,16290.0,1747.476,1109.249,211.853,44.6,15.827,593.0479330000001,133.750781,74.207286,5.693,4.364,137.2,139.7,31.099999999999994,2015,2,1,108.6,191.7,109.62,107.74294246200002,124.072494334,146.66666666666669,132.62410005366667,134.43654415525,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
110,2015-03-01,189.633027,4.920645,0.0,63.4605,18.32622,10.790104247,16.72,31.4,20.3,27.6,1.6,59.1,21.2,4.4,3.1,2.4,43.549544033,0.877001126,104260.0,3195.0,83441.0,67223.0,17102.0,2646.042,1126.843,330.591,16.99,16.72,704.8494999999999,0.0,63.4605,6.701,6.126,117.0,119.4,-20.299999999999983,2015,3,1,139.7,108.6,191.7,116.014600322,105.357803988,122.56666666666668,133.18833333333333,135.60672715625,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
111,2015-04-01,65.272995,49.672005,127.248191,28.685178,18.56385,8.909079466,20.31,49.93,55.44,30.9,1.5,63.0,18.9,5.0,9.9,8.9,44.382760592,1.531420697,105269.0,2916.0,77561.0,64338.0,15577.0,1970.468,1146.26,365.064,35.6,20.31,779.044631,127.248191,28.685178,9.598,10.166,129.20000000000002,138.10000000000002,18.700000000000017,2015,4,2,119.4,139.7,108.6,130.11,128.93952975399998,132.4,134.52,136.37009967675,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
112,2015-05-01,46.498152,62.093125,0.124564,56.883277,20.990285,11.39605324,38.128,49.93,55.44,57.4,1.4,59.6,14.1,4.1,4.7,2.1,42.770490062,2.40715499,106038.0,2935.0,74652.0,65055.0,17231.0,1512.444,1282.311,220.197,35.52,38.128,843.703159,0.124564,56.883277,7.332,12.36,141.29999999999998,143.39999999999998,5.2999999999999545,2015,5,2,138.10000000000002,119.4,139.7,109.62,163.661879873,133.63333333333335,140.15,134.68160968733335,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
113,2015-06-01,84.439323,43.615205,127.616282,71.311532,7.175845,5.2405823,31.024,49.93,55.44,73.3,1.5,66.7,18.9,10.3,5.7,49.2,47.548310276,2.486832843,106520.0,2301.0,70748.0,68790.0,16987.0,2127.336,1285.756,228.742,26.975,31.024,847.454186,127.616282,71.311532,6.528,18.757,176.4,225.6,82.20000000000002,2015,6,2,143.39999999999998,138.10000000000002,119.4,191.7,158.440982007,169.03333333333336,145.8,140.27819452008333,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
114,2015-07-01,152.272101,13.921178,128.053644,152.775405,2.686005,1.968639967,25.704,58.6,83.9,31.0,1.5,64.6,20.1,4.5,5.9,1.1,43.820709979,0.676271729,107269.0,2668.0,71685.0,80738.0,18220.0,1677.949,1031.811,274.057,37.6,25.704,924.272951,128.053644,152.775405,5.901,11.652,127.6,128.7,-96.9,2015,7,3,225.6,143.39999999999998,138.10000000000002,108.6,153.350791457,165.9,149.15,138.22396189866666,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16
115,2015-08-01,40.496978,48.60456,134.181907,118.934395,2.3223,1.70424031,26.731,58.6,83.9,22.6,1.4,64.3,17.3,4.0,4.0,0.9,42.860393731,0.668560562,107483.0,2520.0,90894.0,76903.0,12038.0,1439.644,1467.823,403.046,2.5,26.731,844.9656980000001,134.181907,118.934395,6.683,10.134,113.6,114.5,-14.199999999999989,2015,8,3,128.7,225.6,143.39999999999998,139.7,107.74294246200002,156.26666666666668,144.95,138.78705002683333,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
116,2015-09-01,62.13667,33.3,0.127613,107.825084,0.576455,0.355713321,11.752,58.6,83.9,20.0,1.4,62.8,23.0,4.3,2.8,0.9,42.171044255,1.5360107,108028.0,2620.0,76490.0,76220.0,8586.0,964.959,1303.899,306.826,14.5,11.752,939.199303,0.127613,107.825084,6.315,6.565,114.29999999999998,115.2,0.7000000000000028,2015,9,3,114.5,128.7,225.6,119.4,116.014600322,119.4666666666667,144.25,138.71916666666667,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
117,2015-10-01,69.81055,16.022134,83.483249,77.136814,1.825,0.975347775,7.371,61.7,126.1,19.9,1.4,65.3,18.2,4.6,9.9,1.6,43.696378316,0.40771073,107390.0,3386.164938271605,71827.55555555556,83573.46172839506,8369.0,1175.236,1391.768,280.79,31.35,7.371,983.679937,83.483249,77.136814,7.335,4.341,119.3,120.9,5.700000000000003,2015,10,4,115.2,114.5,128.7,138.10000000000002,130.11,116.86666666666669,141.38333333333333,137.95166666666668,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0
118,2015-11-01,72.62748,32.044315,127.321091,99.37344,10.908144,6.781537264,13.013,61.7,126.1,27.1,1.4,71.25,18.8,5.7,5.85,1.0,40.537145541,0.06399,107853.0,2872.0,72169.0,85177.0,14415.0,1326.752,1329.681,395.808,22.19,13.013,704.645469,127.321091,99.37344,3.783,6.346,130.1,131.1,10.199999999999989,2015,11,4,120.9,115.2,114.5,143.39999999999998,109.62,122.40000000000003,139.33333333333334,139.74166666666667,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0
119,2015-12-01,9.48676,99.731779,126.68567,80.693574,26.588144,14.652758828,14.423,61.7,126.1,30.3,1.7,111.6,30.9,8.7,11.0,21.7,42.160194029,0.0,107914.0,3201.0,76763.0,91629.0,14205.0,2141.884,1483.285,450.453,11.9,14.423,735.146756,126.68567,80.693574,8.634,6.178,194.2,215.9,84.80000000000001,2015,12,4,131.1,120.9,115.2,225.6,191.7,155.9666666666667,137.71666666666667,141.75833333333335,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0
120,2016-01-01,86.358052,40.57416,0.201593,64.278424,31.97086,15.759588847,21.388,18.0,31.02,37.8,1.7,44.5,7.7,3.8,11.7,1.9,45.333288107,3.244684242,108441.0,2999.0,88892.0,84266.0,13322.0,1925.542,1504.158,310.412,26.19,21.388,964.469983,0.201593,64.278424,7.547,3.21,107.2,109.1,-106.80000000000001,2016,1,1,215.9,131.1,120.9,128.7,108.6,152.03333333333336,134.45000000000002,141.79999999999998,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17
121,2016-02-01,68.636343,24.74552,127.333086,27.913673,21.301492,10.462159814,20.791,18.0,31.02,73.9,1.6,56.3,15.4,5.9,12.3,1.1,43.965463995,1.398935291,109617.0,2905.0,80805.0,77168.0,10527.0,2180.123,1380.695,321.28700000000003,31.782,20.791,1821.852241,127.333086,27.913673,8.292,4.652,165.40000000000003,166.50000000000003,57.400000000000034,2016,2,1,109.1,215.9,131.1,114.5,139.7,163.83333333333337,143.11666666666667,144.03333333333333,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17
122,2016-03-01,77.820056,16.30942,127.761811,93.580505,21.743607,11.043920478,19.05,18.0,31.02,27.6,1.4,59.0,16.8,5.4,14.3,1.0,45.978754163,2.030991817,110910.0,2952.0,89559.0,74312.0,12550.0,2860.392,1663.529,272.333,14.9,19.05,591.5016840000001,127.761811,93.580505,10.056,5.773,124.5,125.5,-41.00000000000003,2016,3,1,166.50000000000003,109.1,215.9,115.2,119.4,133.70000000000005,144.83333333333334,144.54166666666666,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17
123,2016-04-01,147.513972,39.17952,1.948995,29.484587,1.206,0.870499908,28.126,30.54,65.4,36.9,1.5,63.2,14.9,4.3,11.8,9.9,44.563551191,0.855346549,111856.0,2751.0,84449.0,71602.0,10944.0,1720.81,1668.366,385.028,15.55,28.126,973.979418,1.948995,29.484587,9.141,11.669,132.6,142.5,17.0,2016,4,2,125.5,166.50000000000003,109.1,120.9,138.10000000000002,144.83333333333337,148.43333333333334,144.90833333333333,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0
124,2016-05-01,95.813386,81.11124,126.986827,73.793135,3.948248,2.703892362,34.425,30.54,65.4,64.3,1.3,68.8,17.7,4.7,13.5,15.9,46.424743339,0.775503564,113302.0,2850.0,79069.0,69252.0,9192.0,1595.822,1721.821,270.184,14.35,34.425,969.189038,126.986827,73.793135,12.406,19.859,170.29999999999995,186.2,43.69999999999999,2016,5,2,142.5,125.5,166.50000000000003,131.1,143.39999999999998,151.40000000000006,157.61666666666667,148.475,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0
125,2016-06-01,73.690025,67.78337,127.654867,108.10447,0.48,0.29449924,27.654,30.54,65.4,93.8,1.3,74.0,19.6,5.7,7.1,28.3,49.170214669,0.791217011,115004.0,2454.0,66799.0,65272.0,9874.0,1779.053,1590.702,232.593,2.1,27.654,918.469663,127.654867,108.10447,7.711,9.816,201.5,229.8,43.60000000000002,2016,6,2,186.2,142.5,125.5,215.9,225.6,186.1666666666667,159.93333333333334,148.82500000000002,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
126,2016-07-01,62.280256,24.4,125.965964,98.611319,1.700638,1.188388463,25.844,51.0,99.5,35.6,1.8,75.3,20.5,4.5,4.7,4.8,47.845474324,0.834730655,115554.0,2521.0,77487.0,86438.0,11341.0,1488.815,1229.338,561.9050000000001,33.8,25.844,707.345717,125.965964,98.611319,8.008,14.561,142.39999999999998,147.2,-82.60000000000002,2016,7,3,229.8,186.2,142.5,109.1,128.7,187.73333333333338,166.28333333333333,150.36666666666667,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16
127,2016-08-01,87.57477,84.226484,134.864009,78.777163,0.035,0.0063,17.223,51.0,99.5,26.3,1.3,70.7,21.6,4.6,7.4,1.0,46.450115667,0.865913937,115734.0,2479.0,94635.0,79834.0,10421.0,1418.414,1564.221,720.016,0.0,17.223,888.080828,134.864009,78.777163,7.272,14.989,131.9,132.9,-14.299999999999983,2016,8,3,147.2,229.8,186.2,166.50000000000003,114.5,169.9666666666667,160.68333333333334,151.9,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16
